Date,0
2015-11-18,1.0
2015-11-19,1.0047068109590425
2015-11-20,1.0052357167315973
2015-11-24,1.0049430652037468
2015-11-27,1.0029130722701611
2015-11-30,1.001953449555516
2015-12-01,1.0047274579975956
2015-12-02,1.0009556572891123
2015-12-03,0.9989074032347606
2015-12-04,1.0040060417580472
2015-12-07,0.9981484681666284
2015-12-08,0.9900624704532655
2015-12-09,0.9881089480492966
2015-12-10,0.9888865915296887
2015-12-11,0.9817734496489344
2015-12-14,0.979919239946128
2015-12-15,0.9851924253083476
2015-12-16,0.9881432393539722
2015-12-17,0.984310641628773
2015-12-18,0.9827631888972227
2015-12-21,0.9874547891400495
2015-12-22,0.9901904047755976
2015-12-24,0.9992079678487075
2015-12-29,1.001290952617644
2015-12-30,0.9951738883941603
2016-01-04,0.9776497450180641
2016-01-05,0.9767463346039865
2016-01-06,0.9704849478567688
2016-01-07,0.9576530060189061
2016-01-08,0.9554336843450555
2016-01-12,0.9428839694323841
2016-01-13,0.942517629776883
2016-01-14,0.9410793725982386
2016-01-15,0.9294377041006389
2016-01-19,0.9325841398453937
2016-01-20,0.9198581498042983
2016-01-21,0.9264289741888658
2016-01-22,0.9422599397656575
2016-01-25,0.9380167094017154
2016-01-27,0.9455456256416178
2016-01-28,0.9417903530650702
2016-01-29,0.9530920142633935
2016-02-01,0.946675033497777
2016-02-02,0.9406268616316226
2016-02-03,0.9446848787339589
2016-02-04,0.9521651496696585
2016-02-05,0.9482892200224792
2016-02-16,0.9423077364011047
2016-02-17,0.9524187294276494
2016-02-18,0.955022496375073
2016-02-19,0.9516082776643909
2016-02-22,0.9604824241102298
2016-02-23,0.9561436287002281
2016-02-24,0.9538746560045797
2016-02-25,0.953872987873393
2016-02-26,0.9558745815316855
2016-02-29,0.9537338628492525
2016-03-01,0.9629043143912266
2016-03-02,0.971908741469096
2016-03-03,0.9784019132230759
2016-03-04,0.9895640564698206
2016-03-08,0.9859491285934723
2016-03-09,0.9888270707819315
2016-03-10,0.9857818283460896
2016-03-11,0.9964266567953263
2016-03-14,0.9970984770166477
2016-03-15,0.9901319011575781
2016-03-16,0.9941692442007817
2016-03-17,1.0075971820091159
2016-03-18,1.0100786788855252
2016-03-22,1.0137035668976646
2016-03-23,1.0053588665178363
2016-03-29,0.9971516948969924
2016-03-30,1.0048308768041383
2016-03-31,1.0047880516767418
2016-04-01,0.9959237976064602
2016-04-05,0.9881780779266068
2016-04-06,0.9933913831064093
2016-04-07,0.9894981344076421
2016-04-08,0.9965255084521826
2016-04-11,1.0039494759962744
2016-04-12,1.0123188197594668
2016-04-13,1.0220383245016835
2016-04-18,1.017080708749713
2016-04-20,1.035608143907676
2016-04-21,1.0351631825706429
2016-04-22,1.0333696156381527
2016-04-25,1.0287111513674545
2016-04-26,1.0329934156580998
2016-04-27,1.0366862816444646
2016-04-28,1.034284278380419
2016-05-06,1.021353352624122
2016-05-09,1.0139354964397693
2016-05-10,1.0176951163053138
2016-05-11,1.0202191730936265
2016-05-12,1.0186608895900298
2016-05-13,1.0151423521289233
2016-05-16,1.0186979053329765
2016-05-17,1.019797768397502
2016-05-18,1.0182825196029355
2016-05-19,1.008955037761359
2016-05-20,1.0119507791207072
2016-05-23,1.0102286479726716
2016-05-24,1.0133785264130275
2016-05-25,1.019382016246622
2016-05-26,1.0223965337013623
2016-05-27,1.023564678857778
