,0
2022-02-16,1.1059257803594909
2022-02-17,1.1041969648557017
2022-02-18,1.1033074729716423
2022-02-22,1.097483514911448
2022-02-24,1.08456937200365
2022-02-25,1.0901696574650386
2022-02-28,1.0908115884363863
2022-03-02,1.1010232532632866
2022-03-03,1.0994313108529796
2022-03-04,1.0967608414061518
2022-03-07,1.0826154351262836
2022-03-08,1.0861100485487938
2022-03-09,1.0861100485487938
2022-03-10,1.08854287724176
2022-03-11,1.087273342552281
2022-03-14,1.0806913902258242
2022-03-15,1.0722173296299824
2022-03-16,1.085352046070055
2022-03-17,1.1027876046464054
2022-03-22,1.1116947941172792
2022-03-23,1.1144402331631935
2022-03-24,1.1166704819287336
2022-03-25,1.1152586688522041
2022-03-28,1.1115637966862901
2022-03-29,1.114925775834353
2022-03-30,1.1198089776667703
2022-03-31,1.1117770302974384
2022-04-01,1.110742606519651
2022-04-06,1.1021513820736297
2022-04-07,1.09815144245865
2022-04-08,1.1027387681127985
2022-04-11,1.0944696082888696
2022-04-12,1.0982724200517655
2022-04-13,1.1037544912881294
2022-04-19,1.0965417962904307
2022-04-20,1.0970508072684402
2022-04-21,1.098417974201969
2022-04-22,1.0851839255212716
2022-04-25,1.0672931795852572
2022-04-26,1.0612829171255211
2022-04-27,1.0605868509321126
2022-04-28,1.0659506791125808
2022-05-06,1.0474887861991684
2022-05-09,1.0318489360311633
2022-05-10,1.031072396074176
2022-05-11,1.0355581400750378
2022-05-12,1.0256757429039192
2022-05-13,1.035905518766817
2022-05-16,1.0395223222051837
2022-05-17,1.0494415907541343
2022-05-18,1.0427448913073127
2022-05-19,1.0427233770695856
2022-05-20,1.0502576884220063
2022-05-23,1.055492901265649
2022-05-24,1.0544693591785952
2022-05-25,1.0543959835806023
2022-05-26,1.059962073473449
2022-05-27,1.0681752557246598
2022-05-31,1.0689958981678473
2022-06-01,1.0675831907790985
2022-06-06,1.0758437460546655
2022-06-07,1.0743764262133289
2022-06-08,1.0737605999388002
2022-06-09,1.0640154213346291
2022-06-10,1.0528378827654916
2022-06-13,1.0325589533359012
2022-06-14,1.0246528510935722
2022-06-15,1.0292351312800334
2022-06-16,1.0220212685010732
2022-06-17,1.0208829165846107
2022-06-21,1.0257002237033443
2022-06-22,1.0167719347717155
2022-06-23,1.0076396749515653
2022-06-24,1.0155578601806419
2022-06-27,1.0188862643130192
2022-06-28,1.0181464306109982
2022-06-29,1.0119534310143294
2022-06-30,1.0030127835365148
2022-07-01,0.9986595540613568
2022-07-05,0.9797241361991688
2022-07-06,0.975462483269329
2022-07-07,0.9877815197878046
2022-07-08,0.9887685172185895
2022-07-11,0.9796609849113037
2022-07-12,0.9661696391037901
2022-07-13,0.9679155876746798
2022-07-14,0.9558406928610889
2022-07-15,0.9614037688189573
2022-07-19,0.9781879730075288
2022-07-20,0.9825717140367914
2022-07-21,0.9806663200754399
2022-07-22,0.9839062960426923
2022-07-25,0.9834702801249192
2022-07-26,0.9838829652857417
2022-07-27,0.9907537094510561
2022-07-28,1.0027064000267123
2022-07-29,1.0150200044200477
2022-08-01,1.0137596786402467
2022-08-02,1.009955276840188
2022-08-03,1.003324775779612
2022-08-04,1.0068306153879372
2022-08-05,1.0129147288273868
2022-08-08,1.0160328866820556
2022-08-10,1.023245787591464
2022-08-12,1.0330525194747886
2022-08-16,1.0256111950587055
2022-08-17,1.0212372259209435
2022-08-18,1.0219765856333967
2022-08-19,1.0166691403491
2022-08-22,1.008055218313558
2022-08-23,1.0094211076283055
2022-08-24,1.0070225156556496
2022-08-25,1.0117260938695662
2022-08-26,1.0047586071371224
2022-08-30,0.9908195542214239
2022-09-01,0.9720162345003321
2022-09-02,0.9722872145655895
2022-09-06,0.9771573404338934
2022-09-07,0.9756122935098822
2022-09-08,0.9846497531110371
2022-09-09,0.994659079824954
2022-09-13,0.9993118060889948
2022-09-14,0.9911231145817608
2022-09-15,0.9855405039393089
2022-09-16,0.9822708812507692
2022-09-20,0.9789692811366436
2022-09-21,0.9741753483598292
2022-09-22,0.9692197280884329
2022-09-26,0.9359115623311823
2022-09-27,0.9350893361033507
2022-09-28,0.9430528108426794
2022-09-29,0.9462934836062581
2022-09-30,0.9479749565898214
2022-10-11,0.9486817186967635
2022-10-12,0.9457709319605989
2022-10-13,0.9521629093442094
2022-10-14,0.9494890094360912
2022-10-17,0.9564955705467721
2022-10-18,0.9589063596798327
2022-10-19,0.9534134421352797
2022-10-20,0.9546725046626457
2022-10-21,0.9622514815810026
2022-10-24,0.9642480096764229
2022-10-25,0.9664538987054295
2022-10-27,0.9822294984807688
2022-10-28,0.9722152593847365
2022-10-31,0.9669030127125242
2022-11-01,0.9766152642684319
2022-11-02,0.9742424487735749
2022-11-04,0.9921344022233229
2022-11-07,0.9941951759328448
2022-11-09,1.0056525143984643
2022-11-10,1.0170435712713486
2022-11-11,1.0403531576398288
2022-11-14,1.0388147957841378
2022-11-15,1.0397684329637358
2022-11-16,1.0370600326470796
2022-11-17,1.0286501161358663
2022-11-18,1.022677146738537
2022-11-21,1.0163376123611934
2022-11-22,1.0206464449071344
2022-11-25,1.030371510093117
2022-11-28,1.0227957414206925
2022-11-29,1.026628990132239
2022-11-30,1.036139872272893
2022-12-01,1.0493219398115277
2022-12-02,1.0536302267575401
2022-12-05,1.0456459692346947
2022-12-06,1.040043153316923
2022-12-07,1.0410484721174147
2022-12-08,1.0443623225565348
2022-12-09,1.0464037647217037
2022-12-12,1.0428293191460405
2022-12-13,1.0516421777354485
2022-12-14,1.056295763494327
2022-12-15,1.0419173837396811
2022-12-16,1.0336140116930246
2022-12-19,1.0317576211485606
2022-12-20,1.0352413576733215
2022-12-21,1.0420397204502692
2022-12-22,1.0332647011608171
2022-12-23,1.034767985618001
2022-12-28,1.0365312271814424
2022-12-29,1.0418630542183152
2022-12-30,1.0395545831499216
2023-01-04,1.042948258305194
2023-01-05,1.0438221408189121
2023-01-06,1.0509314700372867
2023-01-10,1.0634780098482932
2023-01-11,1.0693523877618776
2023-01-12,1.0745861142551616
2023-01-13,1.0819298287457684
2023-01-17,1.083479854194317
2023-01-18,1.0830791852162815
2023-01-19,1.0814121045221676
2023-01-20,1.0867345857520436
2023-01-30,1.0854876379757419
2023-01-31,1.0869906451366047
2023-02-01,1.0861340204526198
2023-02-02,1.0922689780370338
2023-02-03,1.0826208049943138
2023-02-06,1.0732174437899498
2023-02-07,1.0764666608174265
2023-02-08,1.0779203066593162
2023-02-09,1.0794026620631798
2023-02-10,1.0764033849158723
2023-02-13,1.0793011579816603
2023-02-14,1.0819777812797151
2023-02-15,1.0806834448258942
2023-02-16,1.08123352771444
2023-02-17,1.0764136996493825
2023-02-21,1.0784716403897299
2023-02-22,1.0729492504308762
2023-02-24,1.059741845452814
2023-02-27,1.0619270418155402
2023-02-28,1.0657844973398383
2023-03-01,1.0678841803103027
2023-03-02,1.0674418221896473
2023-03-03,1.0735489115223409
2023-03-06,1.0770533629400814
2023-03-08,1.0627558938242059
2023-03-09,1.060460556866436
2023-03-10,1.0588635093639458
2023-03-13,1.0624971912006178
2023-03-14,1.0649740674907344
2023-03-15,1.04975077179171
2023-03-16,1.0516538835884648
2023-03-17,1.0535910448895918
2023-03-20,1.060846953858708
2023-03-22,1.0711738633571701
2023-03-23,1.0781451742837045
2023-03-24,1.0727478720841608
2023-03-27,1.0744388515660597
2023-03-28,1.0776593414836204
2023-03-29,1.082195062989054
2023-03-31,1.0933968647045746
2023-04-03,1.0954281056901434
2023-04-06,1.1026269453559614
2023-04-11,1.1030470793586327
2023-04-12,1.1089574934669397
2023-04-13,1.1168751148832377
2023-04-17,1.111742295875158
2023-04-18,1.1139053002511876
2023-04-19,1.1130364065702432
2023-04-20,1.1093762143888957
2023-04-21,1.108762419128731
2023-04-24,1.1098622628325452
2023-04-25,1.1037925720482895
2023-04-26,1.09887661194979
2023-04-27,1.1041511029505897
2023-04-28,1.1087185380321487
2023-05-09,1.1101522271671094
2023-05-10,1.1056915352480874
2023-05-11,1.0975757307984326
2023-05-12,1.0940505977451003
2023-05-15,1.0959886048933092
2023-05-16,1.0915764434477608
2023-05-17,1.0952920129465848
2023-05-18,1.0929597688336599
2023-05-19,1.0949042456337703
2023-05-22,1.0965929774794698
2023-05-23,1.0913212200411104
2023-05-24,1.0913212200411104
2023-05-25,1.0863891473797225
2023-05-26,1.0928068505976354
2023-05-30,1.0895302128924946
2023-05-31,1.0841974079398873
2023-06-01,1.0924686218986324
2023-06-02,1.099975017786738
2023-06-05,1.0999811620847757
2023-06-06,1.1013335784648692
2023-06-07,1.0998266826281249
2023-06-08,1.1028283708925088
2023-06-09,1.105406217215476
2023-06-12,1.102563603011712
2023-06-13,1.1080456767020708
2023-06-14,1.1113225060259257
2023-06-15,1.1173836039037823
2023-06-16,1.1241018821544537
2023-06-20,1.1135951595362816
2023-06-21,1.112515485061394
2023-06-26,1.0978205475562848
2023-06-27,1.098566148638333
2023-06-28,1.1031278909133895
2023-06-30,1.1060675057836207
2023-07-03,1.1100981313821094
2023-07-05,1.1089100153681
2023-07-06,1.0986714066805656
2023-07-07,1.103173866346393
2023-07-10,1.1061997207389311
2023-07-11,1.111415128911114
2023-07-12,1.1229690713684075
2023-07-13,1.136029423840964
2023-07-14,1.1382975523424204
2023-07-18,1.1367971794157692
2023-07-19,1.1389176057587989
2023-07-20,1.1357523285740747
2023-07-21,1.1342218700083455
2023-07-24,1.1344178596122962
2023-07-25,1.1384279727058264
2023-07-26,1.1387750746087912
2023-07-27,1.1384009906582415
2023-07-28,1.1420372185480294
2023-07-31,1.1472114923712258
2023-08-01,1.1396816655708535
2023-08-02,1.1262137050578096
2023-08-03,1.1235940172531815
2023-08-04,1.1263775861629968
2023-08-07,1.1257913488611853
2023-08-08,1.1218940630756224
2023-08-09,1.1216246952350244
2023-08-10,1.1221885678108952
2023-08-14,1.114859023915214
2023-08-16,1.102673618212939
2023-08-17,1.1011592441734588
2023-08-18,1.1004241440941833
2023-08-21,1.1032396696088038
2023-08-22,1.1057640672171365
2023-08-23,1.1099256861134208
2023-08-24,1.1086496478432935
2023-08-25,1.104744629026227
2023-08-29,1.118427040287384
2023-08-30,1.1209428720655115
2023-08-31,1.120901634874443
2023-09-01,1.1225419951494704
2023-09-05,1.1191638694435353
2023-09-06,1.114555450497014
2023-09-07,1.110940564113662
2023-09-08,1.1103540794495457
2023-09-11,1.1158821002291943
2023-09-12,1.1168865040269427
2023-09-13,1.1149015394475472
2023-09-14,1.1202645469147177
2023-09-15,1.121919690947126
2023-09-20,1.1197487796242902
2023-09-21,1.1094977939399964
2023-09-22,1.109999401967149
2023-09-25,1.1056492656144694
2023-09-26,1.0996961880733482
2023-09-27,1.0984279582735543
2023-09-28,1.096529327936082
2023-10-10,1.0941409381201361
2023-10-11,1.0942677084789139
2023-10-12,1.093395819975724
2023-10-13,1.0953068477804144
2023-10-16,1.0945156207842142
2023-10-17,1.0979038803367667
2023-10-18,1.0961594109989958
2023-10-19,1.0925129279936694
2023-10-20,1.088780782055005
2023-10-23,1.0836983529478572
2023-10-25,1.0848042496086878
2023-10-26,1.0768530620106198
2023-10-27,1.080335469085988
2023-10-30,1.082063277801987
2023-10-31,1.08144035259905
2023-11-01,1.0816723643338402
2023-11-02,1.0916405623543703
2023-11-06,1.1003473272521749
2023-11-07,1.0921164819094682
2023-11-08,1.0888152957992518
2023-11-09,1.0915046315026984
2023-11-10,1.0867934461819944
2023-11-13,1.091808776496928
2023-11-15,1.110284837469857
2023-11-16,1.1071657239439774
2023-11-17,1.1126929826773049
2023-11-20,1.1169664181003809
